prjclk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lutc_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io4_l2p2n1_l5p2n1_l8n1n2,10.0,10.062,1.25,56,8,10628,12114,580,81,67,81,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n2_d1d2,10.0,8.087,1.25,128,26,13109,18050,553,80,46,80,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n4,10.0,10.099,1.25,56,8,10787,12160,585,80,68,80,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n4_d1d2,10.0,8.087,1.25,128,26,13299,18024,557,77,46,77,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p1,10.0,9.475,1.25,56,8,10647,12236,580,80,69,80,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p1_d1d2,10.0,8.087,1.25,128,26,13039,18165,553,80,48,80,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p2,10.0,10.062,1.25,56,8,10710,12346,583,84,70,84,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p2_d1d2,10.0,8.673,1.25,128,26,13206,18352,555,83,48,83,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p4,10.0,10.099,1.25,56,8,10850,12437,589,83,72,83,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p4_d1d2,10.0,8.711,1.25,128,26,13387,18325,559,80,48,80,16x32,4x32
io4_l2p2n1_l5p2n1_l8p1n1,10.0,9.63,1.25,56,11,11360,15267,723,106,87,106,16x32,4x32
io4_l2p2n1_l5p2n1_l8p1n1_d1d2,10.0,8.776,1.25,160,26,14127,21906,682,106,51,106,16x32,4x32
io4_l2p2n1_l5p2n1_l8p2n1,10.0,9.646,1.25,56,8,14207,15594,851,109,86,109,16x32,4x32
io4_l2p2n1_l5p2n1_l8p2n1_d1d2,10.0,8.261,1.25,136,26,17135,22727,810,109,51,109,16x32,4x32
io4_l2p2n1_l5p2n1_l8p4n1,10.0,9.553,1.25,56,40,36120,26231,1107,106,99,106,16x32,4x32
io4_l2p2n1_l5p2n1_l8p4n1_d1d2,10.0,8.126,1.25,160,80,49842,37890,1066,106,74,106,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n1,10.0,7.984,1.25,56,40,32527,22095,1090,71,80,71,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n1_d1d2,10.0,7.966,1.25,176,80,50199,35878,1063,71,69,71,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n2,10.0,7.984,1.25,56,40,32591,22208,1092,75,80,75,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n2_d1d2,10.0,7.966,1.25,176,80,51586,34000,1065,74,69,74,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n4,10.0,8.59,1.25,56,40,32622,22288,1097,74,81,74,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n4_d1d2,10.0,7.966,1.25,176,80,51776,34008,1069,71,69,71,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p1,10.0,7.984,1.25,56,40,32610,22299,1092,74,82,74,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p1_d1d2,10.0,7.966,1.25,176,80,51506,34086,1065,74,71,74,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p2,10.0,8.571,1.25,56,40,32673,22427,1095,78,83,78,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p2_d1d2,10.0,8.518,1.25,176,80,51673,34273,1067,77,71,77,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p4,10.0,8.609,1.25,56,40,32685,22550,1101,77,85,77,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p4_d1d2,10.0,8.555,1.25,176,80,51861,34286,1071,74,71,74,16x32,4x32
io4_l2p4n1_l5p4n1_l8p1n1,10.0,8.702,1.25,56,40,33035,26324,1235,100,99,100,16x32,4x32
io4_l2p4n1_l5p4n1_l8p1n1_d1d2,10.0,8.62,1.25,208,80,52594,38958,1194,100,74,100,16x32,4x32
io4_l2p4n1_l5p4n1_l8p2n1,10.0,9.319,1.25,56,40,36028,27755,1363,103,99,103,16x32,4x32
io4_l2p4n1_l5p4n1_l8p2n1_d1d2,10.0,8.024,1.25,184,80,55602,40857,1322,103,74,103,16x32,4x32
io4_l2p4n1_l5p4n1_l8p4n1,10.0,8.016,1.25,56,40,35957,27541,1619,100,99,100,16x32,4x32
io4_l2p4n1_l5p4n1_l8p4n1_d1d2,10.0,7.969,1.25,208,80,61352,41370,1578,100,74,100,16x32,4x32
io8_l2n1n1_l5n1n1_l8n1n1,10.0,7.966,1.25,56,5,1193,3169,32,13,28,13,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n1_d1d2,10.0,7.966,1.25,448,5,2131,16866,33,13,29,13,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n2,10.0,7.966,1.25,56,5,1445,3278,34,15,28,15,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n2_d1d2,10.0,7.966,1.25,448,5,2641,13381,35,14,29,14,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n4,10.0,7.966,1.25,64,8,1671,3786,39,23,30,23,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n4_d1d2,10.0,7.966,1.25,448,14,2848,14045,39,20,32,20,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n8,10.0,7.966,1.25,64,11,1949,4029,49,20,33,20,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n8_d1d2,10.0,7.966,1.25,448,20,3459,14409,47,13,34,13,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p1,10.0,7.966,1.25,56,5,1283,3393,34,16,30,16,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p1_d1d2,10.0,7.966,1.25,448,5,2202,17394,35,16,31,16,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p2,10.0,7.966,1.25,64,5,1445,3517,37,18,31,18,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p2_d1d2,10.0,7.966,1.25,448,5,2381,19743,37,17,31,17,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p4,10.0,7.969,1.25,64,5,1616,3946,43,26,33,26,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p4_d1d2,10.0,7.969,1.25,448,5,2543,20474,41,23,31,23,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p8,10.0,7.966,1.25,64,5,1912,4142,55,23,37,23,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p8_d1d2,10.0,7.966,1.25,448,5,2904,21508,49,16,31,16,32x32,8x32
io8_l2n1n1_l5n1n1_l8p1n1,10.0,7.984,1.25,64,11,2278,8134,177,26,49,26,32x32,8x32
io8_l2n1n1_l5n1n1_l8p1n1_d1d2,10.0,7.966,1.25,448,20,3764,27430,161,26,36,26,32x32,8x32
io8_l2n1n1_l5n1n1_l8p2n1,10.0,8.635,1.25,64,5,11372,12156,305,27,47,27,32x32,8x32
io8_l2n1n1_l5n1n1_l8p2n1_d1d2,10.0,8.635,1.25,512,5,27819,44880,289,27,31,27,32x32,8x32
io8_l2n1n1_l5n1n1_l8p4n1,10.0,10.062,1.25,58,8,8811,9717,561,33,48,33,32x32,8x32
io8_l2n1n1_l5n1n1_l8p4n1_d1d2,10.0,9.764,1.25,544,50,30907,67886,545,33,46,33,32x32,8x32
io8_l2n1n1_l5n1n1_l8p8n1,10.0,8.518,1.25,72,80,55106,30147,1073,26,77,26,32x32,8x32
io8_l2n1n1_l5n1n1_l8p8n1_d1d2,10.0,8.518,1.25,576,80,77772,87786,1057,26,61,26,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n1,10.0,7.966,1.25,56,5,1665,3381,36,17,28,17,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n1_d1d2,10.0,7.966,1.25,448,5,3103,21426,37,15,29,15,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n2,10.0,7.969,1.25,56,5,1885,3499,38,19,28,19,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n2_d1d2,10.0,7.969,1.25,448,5,3573,14205,39,16,29,16,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n4,10.0,7.977,1.25,64,8,2111,4004,43,27,30,27,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n4_d1d2,10.0,7.966,1.25,448,14,3788,14887,43,22,32,22,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n8,10.0,7.966,1.25,64,11,2389,4229,53,24,33,24,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n8_d1d2,10.0,7.977,1.25,448,20,4399,15251,51,15,34,15,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p1,10.0,7.966,1.25,56,5,1755,3605,38,20,30,20,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p1_d1d2,10.0,7.966,1.25,448,5,3174,14298,39,18,31,18,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p2,10.0,7.969,1.25,64,5,1884,3718,41,22,31,22,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p2_d1d2,10.0,7.969,1.25,448,5,3304,14715,41,19,31,19,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p4,10.0,7.966,1.25,64,5,2056,4162,47,30,33,30,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p4_d1d2,10.0,7.966,1.25,448,5,3483,15056,45,25,31,25,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p8,10.0,7.966,1.25,64,5,2352,4358,59,27,37,27,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p8_d1d2,10.0,7.966,1.25,448,5,3844,15146,53,18,31,18,32x32,8x32
io8_l2n1n2_l5n1n2_l8p1n1,10.0,8.571,1.25,64,11,2718,8334,181,30,49,30,32x32,8x32
io8_l2n1n2_l5n1n2_l8p1n1_d1d2,10.0,8.537,1.25,448,20,4704,21068,165,28,36,28,32x32,8x32
io8_l2n1n2_l5n1n2_l8p2n1,10.0,8.672,1.25,64,5,11812,12286,309,31,47,31,32x32,8x32
io8_l2n1n2_l5n1n2_l8p2n1_d1d2,10.0,8.672,1.25,512,5,28759,27090,293,29,31,29,32x32,8x32
io8_l2n1n2_l5n1n2_l8p4n1,10.0,10.099,1.25,58,8,9251,9847,565,37,48,37,32x32,8x32
io8_l2n1n2_l5n1n2_l8p4n1_d1d2,10.0,9.802,1.25,544,50,31843,44304,549,35,46,35,32x32,8x32
io8_l2n1n2_l5n1n2_l8p8n1,10.0,8.555,1.25,72,80,55546,30365,1077,30,77,30,32x32,8x32
io8_l2n1n2_l5n1n2_l8p8n1_d1d2,10.0,8.555,1.25,576,80,78712,60548,1061,28,61,28,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n1,10.0,7.977,1.25,72,8,1893,4255,46,33,31,33,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n1_d1d2,10.0,7.966,1.25,448,14,3037,23318,45,27,32,27,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n2,10.0,7.966,1.25,72,8,2113,4371,48,35,31,35,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n2_d1d2,10.0,7.966,1.25,448,14,3507,15155,47,28,32,28,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n4,10.0,7.966,1.25,80,8,2115,4718,53,43,32,43,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n4_d1d2,10.0,7.966,1.25,448,14,3234,15401,51,34,32,34,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n8,10.0,7.966,1.25,80,11,2425,4952,63,40,35,40,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n8_d1d2,10.0,7.966,1.25,448,20,3853,15805,59,27,34,27,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p1,10.0,7.977,1.25,72,8,1983,4479,48,36,33,36,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p1_d1d2,10.0,7.966,1.25,448,14,3108,15246,47,30,34,30,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p2,10.0,7.966,1.25,80,8,2080,4572,51,38,34,38,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p2_d1d2,10.0,7.966,1.25,448,14,3238,15656,49,31,34,31,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p4,10.0,7.966,1.25,80,8,2219,5001,57,46,36,46,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p4_d1d2,10.0,7.969,1.25,448,14,3400,15935,53,37,34,37,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p8,10.0,7.969,1.25,80,8,2516,5198,69,43,40,43,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p8_d1d2,10.0,7.966,1.25,448,14,3778,16096,61,30,34,30,32x32,8x32
io8_l2n1n4_l5n1n4_l8p1n1,10.0,8.609,1.25,80,11,2745,9054,191,46,51,46,32x32,8x32
io8_l2n1n4_l5n1n4_l8p1n1_d1d2,10.0,7.966,1.25,448,20,4158,21572,173,40,36,40,32x32,8x32
io8_l2n1n4_l5n1n4_l8p2n1,10.0,8.71,1.25,80,8,12040,13132,319,47,50,47,32x32,8x32
io8_l2n1n4_l5n1n4_l8p2n1_d1d2,10.0,8.635,1.25,512,14,28693,28014,301,41,34,41,32x32,8x32
io8_l2n1n4_l5n1n4_l8p4n1,10.0,9.494,1.25,74,8,9219,10512,575,53,50,53,32x32,8x32
io8_l2n1n4_l5n1n4_l8p4n1_d1d2,10.0,9.764,1.25,544,50,31297,44728,557,47,46,47,32x32,8x32
io8_l2n1n4_l5n1n4_l8p8n1,10.0,8.593,1.25,88,80,55550,31062,1087,46,79,46,32x32,8x32
io8_l2n1n4_l5n1n4_l8p8n1_d1d2,10.0,8.518,1.25,576,80,78166,61040,1069,40,61,40,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n1,10.0,7.966,1.25,72,11,2321,4666,66,27,36,27,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n1_d1d2,10.0,7.977,1.25,448,20,3939,25677,61,13,34,13,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n2,10.0,7.969,1.25,72,11,2541,4774,68,29,36,29,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n2_d1d2,10.0,7.966,1.25,448,20,4409,15652,63,14,34,14,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n4,10.0,7.977,1.25,80,11,2575,5129,73,37,37,37,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n4_d1d2,10.0,7.977,1.25,448,20,4136,15910,67,20,34,20,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n8,10.0,8.48,1.25,80,11,2693,5243,83,34,39,34,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n8_d1d2,10.0,7.966,1.25,448,20,4427,16019,75,13,34,13,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p1,10.0,7.966,1.25,72,11,2411,4890,68,30,38,30,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p1_d1d2,10.0,7.977,1.25,448,20,4010,15757,63,16,36,16,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p2,10.0,7.969,1.25,80,11,2508,4985,71,32,39,32,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p2_d1d2,10.0,7.966,1.25,448,20,4140,16158,65,17,36,17,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p4,10.0,7.966,1.25,80,11,2679,5428,77,40,41,40,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p4_d1d2,10.0,7.966,1.25,448,20,4302,16417,69,23,36,23,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p8,10.0,8.518,1.25,80,11,2975,5625,89,37,45,37,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p8_d1d2,10.0,7.969,1.25,448,20,4663,16504,77,16,36,16,32x32,8x32
io8_l2n1n8_l5n1n8_l8p1n1,10.0,8.579,1.25,80,11,3013,9341,211,40,55,40,32x32,8x32
io8_l2n1n8_l5n1n8_l8p1n1_d1d2,10.0,8.574,1.25,448,20,4740,21790,189,26,36,26,32x32,8x32
io8_l2n1n8_l5n1n8_l8p2n1,10.0,8.692,1.25,80,11,12468,13405,339,41,55,41,32x32,8x32
io8_l2n1n8_l5n1n8_l8p2n1_d1d2,10.0,8.71,1.25,512,20,29595,28373,317,27,36,27,32x32,8x32
io8_l2n1n8_l5n1n8_l8p4n1,10.0,9.514,1.25,74,11,9711,10794,595,47,55,47,32x32,8x32
io8_l2n1n8_l5n1n8_l8p4n1_d1d2,10.0,9.839,1.25,544,50,31883,44772,573,33,46,33,32x32,8x32
io8_l2n1n8_l5n1n8_l8p8n1,10.0,8.574,1.25,88,80,55850,31333,1107,40,83,40,32x32,8x32
io8_l2n1n8_l5n1n8_l8p8n1_d1d2,10.0,8.593,1.25,576,80,78748,61246,1085,26,61,26,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n1,10.0,7.966,1.25,56,5,1373,3617,36,19,32,19,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n1_d1d2,10.0,7.966,1.25,448,5,2281,17954,37,19,33,19,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n2,10.0,7.966,1.25,56,5,1625,3726,38,21,32,21,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n2_d1d2,10.0,7.966,1.25,448,5,2783,14437,39,20,33,20,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n4,10.0,7.966,1.25,64,8,1851,4234,43,29,34,29,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n4_d1d2,10.0,7.966,1.25,448,14,2990,15085,43,26,36,26,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n8,10.0,7.966,1.25,64,11,2129,4437,53,26,37,26,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n8_d1d2,10.0,7.966,1.25,448,20,3601,15449,51,19,38,19,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p1,10.0,7.966,1.25,56,5,1464,3845,38,22,34,22,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p1_d1d2,10.0,7.966,1.25,448,5,2361,14574,39,22,35,22,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p2,10.0,7.966,1.25,64,5,1625,3965,41,24,35,24,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p2_d1d2,10.0,7.966,1.25,448,5,2523,14999,41,23,35,23,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p4,10.0,7.969,1.25,64,5,1796,4394,47,32,37,32,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p4_d1d2,10.0,7.969,1.25,448,5,2685,15266,45,29,35,29,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p8,10.0,7.966,1.25,64,5,2092,4566,59,29,41,29,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p8_d1d2,10.0,7.966,1.25,448,5,3046,15356,53,22,35,22,32x32,8x32
io8_l2n1p1_l5n1p1_l8p1n1,10.0,7.984,1.25,64,11,2458,8542,181,32,53,32,32x32,8x32
io8_l2n1p1_l5n1p1_l8p1n1_d1d2,10.0,7.966,1.25,448,20,3906,20910,165,32,40,32,32x32,8x32
io8_l2n1p1_l5n1p1_l8p2n1,10.0,8.635,1.25,64,5,11552,12596,309,33,51,33,32x32,8x32
io8_l2n1p1_l5n1p1_l8p2n1_d1d2,10.0,8.635,1.25,512,5,27961,27088,293,33,35,33,32x32,8x32
io8_l2n1p1_l5n1p1_l8p4n1,10.0,10.062,1.25,58,8,8991,10157,565,39,52,39,32x32,8x32
io8_l2n1p1_l5n1p1_l8p4n1_d1d2,10.0,9.764,1.25,544,50,31041,44294,549,39,50,39,32x32,8x32
io8_l2n1p1_l5n1p1_l8p8n1,10.0,8.518,1.25,72,80,55286,30555,1077,32,81,32,32x32,8x32
io8_l2n1p1_l5n1p1_l8p8n1_d1d2,10.0,8.518,1.25,576,80,77914,60370,1061,32,65,32,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n1,10.0,7.966,1.25,72,5,1631,3836,42,23,34,23,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n1_d1d2,10.0,7.966,1.25,448,5,2541,22495,41,21,33,21,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n2,10.0,7.969,1.25,72,5,1851,3938,44,25,34,25,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n2_d1d2,10.0,7.969,1.25,448,5,3011,15258,43,22,33,22,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n4,10.0,7.977,1.25,80,8,2045,4424,49,33,36,33,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n4_d1d2,10.0,7.966,1.25,448,14,3218,15899,47,28,36,28,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n8,10.0,7.966,1.25,80,11,2323,4644,59,30,39,30,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n8_d1d2,10.0,7.977,1.25,448,20,3829,16268,55,21,38,21,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p1,10.0,7.966,1.25,72,5,1722,4064,44,26,36,26,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p1_d1d2,10.0,7.966,1.25,448,5,2621,15403,43,24,35,24,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p2,10.0,7.969,1.25,80,5,1819,4161,47,28,37,28,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p2_d1d2,10.0,7.969,1.25,448,5,2719,15805,45,25,35,25,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p4,10.0,7.966,1.25,80,5,1990,4580,53,36,39,36,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p4_d1d2,10.0,7.966,1.25,448,5,2881,16062,49,31,35,31,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p8,10.0,7.966,1.25,80,5,2286,4752,65,33,43,33,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p8_d1d2,10.0,7.966,1.25,448,5,3242,16152,57,24,35,24,32x32,8x32
io8_l2n1p2_l5n1p2_l8p1n1,10.0,8.571,1.25,80,11,2652,8730,187,36,55,36,32x32,8x32
io8_l2n1p2_l5n1p2_l8p1n1_d1d2,10.0,8.537,1.25,448,20,4134,21709,169,34,40,34,32x32,8x32
io8_l2n1p2_l5n1p2_l8p2n1,10.0,8.672,1.25,80,5,11778,12769,315,37,53,37,32x32,8x32
io8_l2n1p2_l5n1p2_l8p2n1_d1d2,10.0,8.672,1.25,512,5,28189,27871,297,35,35,35,32x32,8x32
io8_l2n1p2_l5n1p2_l8p4n1,10.0,10.099,1.25,74,8,9185,10313,571,43,54,43,32x32,8x32
io8_l2n1p2_l5n1p2_l8p4n1_d1d2,10.0,9.802,1.25,544,50,31241,45070,553,41,50,41,32x32,8x32
io8_l2n1p2_l5n1p2_l8p8n1,10.0,8.555,1.25,88,80,55480,30748,1083,36,83,36,32x32,8x32
io8_l2n1p2_l5n1p2_l8p8n1_d1d2,10.0,8.555,1.25,576,80,78110,61170,1065,34,65,34,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n1,10.0,7.966,1.25,72,5,1910,4670,54,39,38,39,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n1_d1d2,10.0,7.966,1.25,448,5,2810,23965,49,33,33,33,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n2,10.0,7.966,1.25,72,5,2129,4766,56,41,38,41,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n2_d1d2,10.0,7.966,1.25,448,5,3271,15760,51,34,33,34,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n4,10.0,7.966,1.25,80,8,2291,5260,61,49,40,49,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n4_d1d2,10.0,7.966,1.25,448,14,3478,16417,55,40,36,40,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n8,10.0,7.969,1.25,80,11,2601,5469,71,46,43,46,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1n8_d1d2,10.0,7.966,1.25,448,20,4089,16764,63,33,38,33,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p1,10.0,7.966,1.25,72,5,2000,4894,56,42,40,42,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p1_d1d2,10.0,7.966,1.25,448,5,2881,15909,51,36,35,36,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p2,10.0,7.966,1.25,80,5,2097,4987,59,44,41,44,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p2_d1d2,10.0,7.966,1.25,448,5,2979,16307,53,37,35,37,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p4,10.0,7.966,1.25,80,5,2204,5394,65,52,43,52,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p4_d1d2,10.0,7.966,1.25,448,5,3077,16552,57,43,35,43,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p8,10.0,7.966,1.25,80,5,2500,5599,77,49,47,49,32x32,8x32
io8_l2n1p4_l5n1p4_l8n1p8_d1d2,10.0,7.966,1.25,448,5,3438,16692,65,36,35,36,32x32,8x32
io8_l2n1p4_l5n1p4_l8p1n1,10.0,8.646,1.25,80,11,2921,9572,199,52,59,52,32x32,8x32
io8_l2n1p4_l5n1p4_l8p1n1_d1d2,10.0,8.612,1.25,448,20,4394,22205,177,46,40,46,32x32,8x32
io8_l2n1p4_l5n1p4_l8p2n1,10.0,8.067,1.25,80,5,12032,13539,327,53,57,53,32x32,8x32
io8_l2n1p4_l5n1p4_l8p2n1_d1d2,10.0,8.067,1.25,512,5,28449,28317,305,47,35,47,32x32,8x32
io8_l2n1p4_l5n1p4_l8p4n1,10.0,9.494,1.25,74,8,9399,11067,583,59,58,59,32x32,8x32
io8_l2n1p4_l5n1p4_l8p4n1_d1d2,10.0,9.197,1.25,544,50,31441,45500,561,53,50,53,32x32,8x32
io8_l2n1p4_l5n1p4_l8p8n1,10.0,7.966,1.25,88,80,55670,31582,1095,52,87,52,32x32,8x32
io8_l2n1p4_l5n1p4_l8p8n1_d1d2,10.0,7.966,1.25,576,80,78306,61684,1073,46,65,46,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n1,10.0,7.966,1.25,72,5,2406,5098,78,33,46,33,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n1_d1d2,10.0,7.966,1.25,448,5,3436,26039,65,19,33,19,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n2,10.0,8.48,1.25,72,5,2626,5199,80,35,46,35,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n2_d1d2,10.0,8.48,1.25,448,5,3906,16024,67,20,33,20,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n4,10.0,8.499,1.25,80,8,2788,5683,85,43,48,43,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n4_d1d2,10.0,7.966,1.25,448,14,4113,16658,71,26,36,26,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n8,10.0,8.555,1.25,80,11,3097,5895,95,40,51,40,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1n8_d1d2,10.0,8.499,1.25,448,20,4715,16979,79,19,38,19,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1p1,10.0,7.966,1.25,72,5,2496,5322,80,36,48,36,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1p1_d1d2,10.0,7.966,1.25,448,5,3507,16127,67,22,35,22,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1p2,10.0,8.48,1.25,80,5,2593,5416,83,38,49,38,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1p2_d1d2,10.0,8.48,1.25,448,5,3605,16527,69,23,35,23,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1p4,10.0,8.518,1.25,80,5,2700,5842,89,46,51,46,32x32,8x32
