name_unique,dataset_name,name,part,target_clock_period,version_vitis_hls,version_vivado,hls_synth__clock_period,hls_synth__latency_best_cycles,hls_synth__latency_best_seconds,hls_synth__latency_average_cycles,hls_synth__latency_average_seconds,hls_synth__latency_worst_cycles,hls_synth__latency_worst_seconds,hls_synth__resources_lut_used,hls_synth__resources_ff_used,hls_synth__resources_dsp_used,hls_synth__resources_bram_used,hls_synth__resources_uram_used,impl__power__total_power,impl__power__dynamic_power,impl__power__static_power,impl__utilization__Total LUTs,impl__utilization__Logic LUTs,impl__utilization__LUTRAMs,impl__utilization__SRLs,impl__utilization__FFs,impl__utilization__RAMB36,impl__utilization__RAMB18,impl__utilization__URAM,impl__utilization__DSP Blocks,impl__timing__wns,impl__timing__tns,impl__timing__whs,impl__timing__ths,impl__timing__wpws,impl__timing__tpws,impl__timing__clock_period,impl__timing__clock_frequency,execution__OptDSLFrontend__t_start,execution__OptDSLFrontend__t_end,execution__OptDSLFrontend__dt,execution__OptDSLFrontend__core,execution__VitisHLSSynthFlow__t_start,execution__VitisHLSSynthFlow__t_end,execution__VitisHLSSynthFlow__dt,execution__VitisHLSSynthFlow__core,execution__VitisHLSImplFlow__t_start,execution__VitisHLSImplFlow__t_end,execution__VitisHLSImplFlow__dt,execution__VitisHLSImplFlow__core,execution__VitisHLSImplReportFlow__t_start,execution__VitisHLSImplReportFlow__t_end,execution__VitisHLSImplReportFlow__dt,execution__VitisHLSImplReportFlow__core
gesummv_opt_e833a9064693e7ffa1b178b3761cb654,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,35534.0,0.000252788876,35534.0,0.000252788876,35534.0,0.000252788876,4555,3152,5,16,0,656.715,36.295,620.419,2159,1640,512,7,2440,0,16,0,5,5.271,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713951921,636267.692271238,0.9783193169860169,3,637143.818104837,637168.348456943,24.530352105968632,14,645495.77801771,646118.964469605,623.186451895046,0,664333.212280035,664427.845897542,94.63361750694457,9
gesummv_opt_ef2b96ca155ff5b21533356b7a1006b1,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35023.0,0.000245721368,35023.0,0.000245721368,35023.0,0.000245721368,1756,1446,5,21,0,640.96,20.567,620.393,1114,939,160,15,1286,8,0,0,5,5.427,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713951921,636266.844509398,0.13055747700855136,3,637128.806084959,637150.733220031,21.92713507206645,8,645041.75920599,645879.701648485,837.9424424950266,30,664333.744725109,664393.911280589,60.1665554799838,20
k2mm_opt_1e4d3024979f6688e034bfe07c5bc4ff,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,878875.0,0.006166187000000001,878875.0,0.006166187000000001,878875.0,0.006166187000000001,14994,19426,80,280,0,931.939,308.955,622.984,11701,8980,0,2721,15963,140,0,0,80,-1.366,-112.911,-0.02,-0.171,4.458,0.0,10.0,100.0,636266.71397389,636266.79566695,0.08169306011404842,4,637150.733814904,637197.15440839,46.420593486051075,8,645820.322154681,646864.607365974,1044.2852112930268,26,664338.702858685,664431.220246885,92.5173881999217,30
k2mm_opt_26c507bafef1683016b090c2e1370146,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.675000000000001e-09,2180630.0,0.01673633525,2180630.0,0.01673633525,2180630.0,0.01673633525,12102,5585,40,88,0,749.603,128.556,621.047,4270,4261,0,9,4873,16,48,0,40,5.054,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.71397389,636266.828449595,0.114475705078803,4,637151.075890625,637226.397287931,75.3213973059319,1,645846.410111159,646570.63236373,724.222252571024,25,664340.796524835,664412.73364542,71.93712058500387,28
k2mm_opt_4fce37b0a8e5f8d78704fbc835966996,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.764000000000001e-09,2179094.0,0.016918485816,2179094.0,0.016918485816,2179094.0,0.016918485816,7521,3310,13,64,0,680.474,59.687,620.787,2263,2252,0,11,2550,32,0,0,13,5.046,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.71397389,636266.775083696,0.06110980606172234,4,637148.750816133,637209.557584883,60.80676874995697,23,645692.021403907,646333.188345329,641.1669414220378,17,664341.50929948,664405.614498011,64.10519853094593,22
k2mm_opt_7d215b8c1e1543f974fbf24b8ff940d4,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.764000000000001e-09,1925142.0,0.014946802488000002,1925142.0,0.014946802488000002,1925142.0,0.014946802488000002,7285,3081,13,64,0,676.759,55.992,620.767,2081,2070,0,11,2263,32,0,0,13,5.229,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.71397389,636267.024680465,0.3107065750518814,4,637151.757843221,637206.557384716,54.79954149504192,2,645900.628067214,646526.175318293,625.5472510789987,2,664342.731662371,664407.419237676,64.68757530499715,18
k2mm_opt_9dba5a4512f14ecca4ab1731e86d120e,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.675000000000001e-09,1926294.0,0.014784306450000001,1926294.0,0.014784306450000001,1926294.0,0.014784306450000001,30717,31585,160,152,0,885.47,263.375,622.095,19651,19651,0,0,29401,56,32,0,160,0.783,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.71397389,636266.878667586,0.16469369607511908,4,637151.41599786,637295.869912572,144.45391471195035,20,645879.709782184,647253.370299483,1373.6605172989657,30,664344.187129757,664462.363094848,118.17596509098075,24
k2mm_opt_d8ada3e9a38dbf0bed43849ea7942576,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.793e-09,2180118.0,0.016989659574,2180118.0,0.016989659574,2180118.0,0.016989659574,9945,6270,20,64,0,680.46,59.673,620.787,4221,4221,0,0,5743,32,0,0,20,5.192,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.71397389,636267.38041007,0.6664361800067127,4,637160.678243576,637238.42977773,77.75153415405657,12,646000.925829542,646691.9597681,691.0339385579573,3,664345.760317292,664420.984612262,75.22429497004487,17
k2mm_opt_d96de13db6ffeecb905c8dc7baa4e00d,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.675000000000001e-09,2184214.0,0.016763842450000004,2184214.0,0.016763842450000004,2184214.0,0.016763842450000004,10564,3037,11,88,0,694.436,73.691,620.745,2595,2580,0,15,2619,16,48,0,11,5.102,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.71397389,636267.556542227,0.8425683371024206,4,637184.662036475,637266.296310732,81.63427425699774,4,646057.045293543,646710.210847158,653.1655536149628,15,664347.800694169,664446.782656372,98.98196220293175,36
k2mm_opt_dd0825bbbe0efd2ae1e4479c455dca07,polybench_xilinx,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.675000000000001e-09,2182166.0,0.01674812405,2182166.0,0.01674812405,2182166.0,0.01674812405,10285,2884,13,88,0,696.31,75.555,620.755,2601,2588,0,13,2438,16,48,0,13,5.232,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.71397389,636267.48304464,0.7690707501024008,4,637168.349010456,637241.990610982,73.64160052593797,14,646024.557571243,646665.250618262,640.6930470189545,4,664348.124565659,664445.531683836,97.40711817704141,11
k3mm_opt_3c83707c589dee2216a3242f0abd8345,polybench_xilinx,k3mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,877076.0,0.006153565216000001,877076.0,0.006153565216000001,877076.0,0.006153565216000001,25819,37484,80,440,0,972.937,349.124,623.814,21859,16421,0,5438,31145,220,0,0,80,-5.229,-5661.457,-0.02,-0.619,4.458,0.0,10.0,100.0,636266.714006168,636266.79723937,0.08323320199269801,5,637194.862008222,637256.287097063,61.425088841002434,27,646118.965711139,647553.768153946,1434.8024428070057,0,664349.887722875,664518.9675595,169.07983662502375,44
k3mm_opt_ee017e59698771d07daa71c38dcd4f70,polybench_xilinx,k3mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.675000000000001e-09,2704397.0,0.020756246975000003,2704397.0,0.020756246975000003,2704397.0,0.020756246975000003,14602,3457,13,88,0,708.917,88.093,620.824,3191,3191,0,0,3021,16,48,0,13,5.188,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.714006168,636267.644267142,0.9302609740989283,5,637226.397820621,637291.616639157,65.21881853591185,1,646322.378831262,647027.062317873,704.6834866110003,5,664350.998886334,664415.604705917,64.60581958293915,25
k3mm_opt_f5fa63631c43db9d71242ae28f63db6e,polybench_xilinx,k3mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.764000000000001e-09,2977805.0,0.023119678020000003,2977805.0,0.023119678020000003,2977805.0,0.023119678020000003,15222,10956,53,124,0,708.145,86.983,621.163,7564,7564,0,0,9836,62,0,0,53,3.743,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.714006168,636267.446635342,0.7326291740173474,5,637202.399918721,637266.579052323,64.17913360195234,22,646146.642400259,647066.453251144,919.8108508849982,9,664352.786601699,664470.416989012,117.63038731308188,13
mvt_opt_1749843673e74854395aeb9d59813c93,polybench_xilinx,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35078.0,0.000246107248,35078.0,0.000246107248,35078.0,0.000246107248,5542,3188,5,64,0,693.899,73.277,620.623,7068,2460,4608,0,5109,0,0,0,5,-0.102,-0.133,0.019,0.0,4.468,0.0,10.0,100.0,636266.714345792,636267.149974148,0.43562835606280714,6,637250.234564283,637273.236302269,23.001737985992804,25,646378.937712984,647099.271042065,720.3333290809533,19,664353.590172012,664423.188470453,69.5982984410366,31
mvt_opt_33f4605197363cf3cbf982b4da056a58,polybench_xilinx,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,31046.0,0.000217818736,31046.0,0.000217818736,31046.0,0.000217818736,3438,3056,5,8,0,649.151,28.773,620.378,2113,1601,512,0,2938,0,8,0,5,5.306,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.714345792,636268.123912491,1.4095666990615427,6,637273.467674479,637295.004433206,21.5367587270448,28,646665.25252687,647298.166365854,632.9138389839791,4,664363.798227707,664455.258971609,91.46074390190188,8
mvt_opt_3cbc64464227f3737198bc267e1e18d3,polybench_xilinx,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,34502.0,0.00024206603200000002,34502.0,0.00024206603200000002,34502.0,0.00024206603200000002,1496,1114,5,13,0,636.671,16.331,620.34,976,810,160,6,1082,4,0,0,5,5.14,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.714345792,636266.993694323,0.2793485310394317,6,637247.594688088,637266.814878824,19.220190735999495,31,646347.051263807,646890.41505302,543.3637892130064,22,664364.837956339,664451.510648584,86.67269224498887,32
mvt_opt_4cab6806569e7c5d5946bf6f1f8fa08f,polybench_xilinx,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,19868.0,0.000139393888,19868.0,0.000139393888,19868.0,0.000139393888,22713,34815,160,134,0,998.883,376.129,622.754,21632,16052,224,5356,29222,60,0,0,160,-1.005,-32.923,-0.02,-0.369,4.458,0.0,10.0,100.0,636266.714345792,636267.92786623,1.2135204380610958,6,637273.239501306,637313.088115138,39.848613832029514,25,646570.651841644,647968.800896568,1398.1490549240261,25,664366.020034974,664513.752375841,147.73234086704906,34
mvt_opt_8514549d8ee84209f2a8191fbabe2bb9,polybench_xilinx,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,31430.0,0.00022051288000000003,31430.0,0.00022051288000000003,31430.0,0.00022051288000000003,2333,1699,5,8,0,642.529,22.158,620.372,1409,1153,256,0,1603,4,0,0,5,5.507,0.0,0.024,0.0,4.458,0.0,10.0,100.0,636266.714345792,636267.447600535,0.7332547430414706,6,637256.28779847,637277.757299731,21.469501261017285,27,646424.32591546,647018.9752912,594.649375739973,1,664367.161443384,664463.65009238,96.48864899598993,46
mvt_opt_bf5b0988d877f9bf20b76a495c04e8cc,polybench_xilinx,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35462.0,0.000248801392,35462.0,0.000248801392,35462.0,0.000248801392,2431,2027,5,8,0,642.334,21.964,620.37,1518,1262,256,0,1930,4,0,0,5,5.38,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.714345792,636266.790717623,0.07637183100450784,6,637241.991638478,637265.340886748,23.349248270038515,14,646346.05810232,646902.790867596,556.7327652761014,27,664368.152256287,664427.923012939,59.770756651996635,26
mvt_opt_de33afc97dc750e515c0db16f9663f63,polybench_xilinx,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35078.0,0.000246107248,35078.0,0.000246107248,35078.0,0.000246107248,3606,2621,5,16,0,651.908,31.455,620.453,2102,1590,512,0,2503,8,0,0,5,5.281,0.0,0.04,0.0,4.458,0.0,10.0,100.0,636266.714345792,636267.903066288,1.1887204960221425,6,637270.767725764,637292.507076543,21.73935077909846,19,646526.17657601,647163.058192463,636.8816164530581,2,664376.446480442,664470.582252314,94.13577187201008,45
syr2k_opt_097033a5007af67a25d1d9c773f72c78,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,2192407.0,0.016331239743,2192407.0,0.016331239743,2192407.0,0.016331239743,11838,8022,28,56,0,675.111,54.382,620.728,6375,6375,0,0,7399,28,0,0,28,3.941,0.0,0.023,0.0,4.458,0.0,10.0,100.0,636266.715926638,636267.952991405,1.2370647670468315,7,637313.100572837,637406.440656726,93.34008388896473,25,646975.936453723,647755.956267886,780.0198141629808,20,664385.210715535,664483.616761023,98.40604548796546,37
syr2k_opt_3dc4a1b4a44ab5ef5e91486e3b8d4178,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1100067.0,0.008194399083,1100067.0,0.008194399083,1100067.0,0.008194399083,29596,40114,208,216,0,1260.931,636.347,624.584,24422,19034,0,5388,33475,108,0,0,208,-5.957,-6606.174,-0.02,-0.336,4.458,0.0,10.0,100.0,636266.715926638,636268.099500111,1.3835734729655087,7,637320.317734711,637417.884364695,97.56662998406682,31,647027.063319819,648522.832683325,1495.7693635059986,5,664386.495967625,664513.098256925,126.6022893000627,21
syr2k_opt_472b18d624332d45f858e125ca9eba9e,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,2191383.0,0.016065028773000003,2191383.0,0.016065028773000003,2191383.0,0.016065028773000003,7248,3800,20,56,0,691.103,70.287,620.816,2592,2582,0,10,3093,28,0,0,20,5.224,0.0,0.021,0.0,4.458,0.0,10.0,100.0,636266.715926638,636266.837442439,0.12151580106001347,7,637277.758240282,637332.781548099,55.023307817056775,27,646691.983545773,647367.441110333,675.457564559998,3,664387.43875679,664471.536246246,84.09748945594765,40
syr2k_opt_7e9f0d52c6274d0319c596af04510c6f,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,878879.0,0.006166215064000001,878879.0,0.006166215064000001,878879.0,0.006166215064000001,17721,23513,128,280,0,1101.362,477.432,623.93,14144,11415,0,2729,19594,140,0,0,128,-3.667,-1460.304,-0.02,-0.094,4.458,0.0,10.0,100.0,636266.715926638,636267.004753898,0.2888272600248456,7,637289.548535397,637340.121951456,50.57341605890542,26,646710.212636824,647915.923846522,1205.7112096979981,15,664390.831179375,664537.83605814,147.0048787650885,12
syr2k_opt_903da4e0f65001e3a6c5be642f108282,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2194455.0,0.017230860660000003,2194455.0,0.017230860660000003,2194455.0,0.017230860660000003,9337,3991,23,56,0,710.781,90.066,620.715,3449,3438,0,11,3403,0,56,0,23,4.732,0.0,0.021,0.0,4.458,0.0,10.0,100.0,636266.715926638,636268.039878554,1.3239519159542397,7,637318.220731748,637385.623194115,67.4024623669684,3,647018.976764163,647685.290470717,666.3137065540068,1,664391.941018993,664484.303205771,92.36218677798752,39
syr2k_opt_d479f4b3206e55fe43e8285264aad7cb,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,1937431.0,0.014203306661000002,1937431.0,0.014203306661000002,1937431.0,0.014203306661000002,7250,3635,20,56,0,690.063,69.253,620.81,2481,2471,0,10,2836,28,0,0,20,5.082,0.0,0.021,0.0,4.458,0.0,10.0,100.0,636266.715926638,636267.598583699,0.8826570609817281,7,637292.507679407,637346.132463564,53.62478415702935,19,646890.416441412,647524.171370341,633.7549289290328,22,664393.391400549,664456.323878405,62.9324778560549,23
syr2k_opt_e548207634c38c2d4dc670b4b76d05c9,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,1938583.0,0.015221753716000003,1938583.0,0.015221753716000003,1938583.0,0.015221753716000003,42747,50496,224,152,0,922.793,300.431,622.362,37726,37726,0,0,47389,64,24,0,224,-10.498,-8795.91,0.019,0.0,4.458,0.0,10.0,100.0,636266.715926638,636267.474657482,0.7587308440124616,7,637291.617186802,637494.455786985,202.8386001830222,1,646871.78333655,648669.225318216,1797.441981666023,28,664393.398412322,664547.720608649,154.32219632691704,19
syr2k_opt_e6231e15be6d3db7ffcfacd4c72d43bf,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2192919.0,0.017218799988000005,2192919.0,0.017218799988000005,2192919.0,0.017218799988000005,12178,8182,56,56,0,778.992,157.902,621.089,6287,6278,0,9,7224,0,56,0,56,4.971,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.715926638,636267.438193374,0.7222667359746993,7,637290.240348663,637357.247276583,67.00692792003974,15,646864.6118844,647651.196267067,786.5843826669734,26,664393.911827465,664465.381305932,71.46947846689727,20
syr2k_opt_eb78cb529e52711d210cae39af0c32d3,polybench_xilinx,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2196503.0,0.017246941556000005,2196503.0,0.017246941556000005,2196503.0,0.017246941556000005,8845,3847,19,56,0,698.422,77.774,620.647,3143,3131,0,12,3317,0,56,0,19,4.942,0.0,0.02,0.0,4.458,0.0,10.0,100.0,636266.715926638,636268.171203015,1.4552763770334423,7,637329.074344148,637391.226494894,62.152150745969266,29,647060.125348576,647722.521067959,662.3957193830283,6,664394.523621741,664462.556762017,68.03314027597662,16
syrk_opt_18eca491df86f3a1296b94df2a08c095,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,20762.0,0.00014566619200000002,20762.0,0.00014566619200000002,20762.0,0.00014566619200000002,25787,38857,208,192,0,900.803,278.323,622.48,23453,18074,0,5379,32244,96,0,0,208,-6.252,-9470.385,-0.02,-0.434,4.458,0.0,10.0,100.0,636266.715959618,636267.784032391,1.0680727730505168,9,637359.155093813,637401.839717158,42.6846233450342,6,647553.769907218,648954.963208444,1401.193301225896,0,664395.070429198,664582.41543559,187.34500639198814,33
syrk_opt_317abc0962414bc26c3deff1f9de6b78,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1108042.0,0.008253804858000001,1108042.0,0.008253804858000001,1108042.0,0.008253804858000001,6761,9786,10,32,0,696.503,75.747,620.756,6514,6514,0,0,9012,16,0,0,10,0.15,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.715959618,636267.580043767,0.8640841490123421,9,637357.247842733,637402.324534792,45.076692058937624,15,647367.444893076,648101.024077499,733.5791844230844,3,664405.625344689,664473.420427552,67.79508286295459,22
syrk_opt_4f0901ad199fcab56e34565d3a0aacf2,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1117198.0,0.007838261168,1117198.0,0.007838261168,1117198.0,0.007838261168,3840,1268,5,32,0,653.554,33.152,620.402,1318,1318,0,0,1047,0,32,0,5,5.397,0.0,0.044,0.0,4.458,0.0,10.0,100.0,636266.715959618,636267.581152843,0.8651932249777019,9,637358.20023953,637380.048610615,21.84837108501233,21,647524.172504327,648069.694719425,545.5222150980262,22,664406.301135078,664477.695232808,71.39409773005173,0
syrk_opt_706fe8fd11b9f4d989bb535d52aa0bd3,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1105939.0,0.0077592680240000005,1105939.0,0.0077592680240000005,1105939.0,0.0077592680240000005,3055,2126,10,32,0,659.992,39.435,620.556,1374,1363,0,11,1562,16,0,0,10,5.209,0.0,0.024,0.0,4.458,0.0,10.0,100.0,636266.715959618,636266.742656086,0.02669646800495684,9,637332.782183566,637354.192082531,21.409898965037428,27,647066.458654546,647643.369870822,576.9112162759993,9,664407.419807631,664466.465243554,59.04543592291884,18
syrk_opt_7bee2a5e85cf865bc460763215146206,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1103379.0,0.007741307064000001,1103379.0,0.007741307064000001,1103379.0,0.007741307064000001,6332,5122,40,40,0,719.872,99.047,620.824,3239,3230,0,9,3924,8,24,0,40,5.064,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.715959618,636266.875044852,0.15908523404505104,9,637336.568841077,637359.154520407,22.585679329931736,6,647152.996590525,647826.80668417,673.8100936450064,8,664410.303843725,664494.124839264,83.82099553896114,3
syrk_opt_7eb1a21e13a210fae2d84241a5063d3a,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,864276.0,0.006063760416000001,864276.0,0.006063760416000001,864276.0,0.006063760416000001,1969,1406,5,32,0,646.126,25.645,620.48,936,917,0,19,1039,16,0,0,5,5.289,0.0,0.02,0.0,4.458,0.0,10.0,100.0,636266.715959618,636266.799419683,0.08346006507053971,9,637333.414446111,637353.651798469,20.23735235806089,22,647099.275735634,647651.246304232,551.9705685980152,19,664411.104613977,664472.051590666,60.946976688923314,27
syrk_opt_d9d503426e1168a1c08e6cf673db579c,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,1106963.0,0.008049834936,1106963.0,0.008049834936,1106963.0,0.008049834936,4082,2312,5,40,0,664.073,43.554,620.519,1433,1418,0,15,1476,8,24,0,5,5.313,0.0,0.039,0.0,4.458,0.0,10.0,100.0,636266.715959618,636267.824054837,1.1080952190095559,9,637361.371556145,637385.133685383,23.762129237991758,12,647643.372195385,648183.306205846,539.9340104609728,9,664412.734518801,664472.467588485,59.733069684007205,28
syrk_opt_dc41088253e977352d94ef7b6424a347,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,849191.0,0.006175316952000001,849191.0,0.006175316952000001,849191.0,0.006175316952000001,18509,29924,80,80,0,786.941,165.569,621.372,16255,16255,0,0,27223,32,16,0,80,-3.369,-791.546,0.019,0.0,4.458,0.0,10.0,100.0,636266.715959618,636267.024034589,0.3080749709624797,9,637340.123429623,637412.291877373,72.16844775003847,26,647163.059157273,648273.006114726,1109.9469574529212,2,664415.605245402,664510.449994129,94.84474872704595,25
syrk_opt_f11a1e1bb0a1c630e240b824710c1cd1,polybench_xilinx,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,864270.0,0.0060637183200000005,864270.0,0.0060637183200000005,864270.0,0.0060637183200000005,2607,1172,5,32,0,641.366,20.912,620.454,1055,1055,0,0,931,16,0,0,5,5.334,0.0,0.039,0.0,4.458,0.0,10.0,100.0,636266.715959618,636267.24383319,0.5278735719621181,9,637341.388899462,637361.910469876,20.521570414071903,9,647253.375118167,647809.790304868,556.4151867009932,30,664420.417422652,664494.794844177,74.37742152495775,10
